,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
185,0.1743059644610048,0.22094130045238838,0.788924316567815,0.04474017939197358,0.07773038760754133,0.07394057306141467,0.05060307680406532,0.2225625652021809,0.18743511615155423,0.09091740720304493,0.04764050372047306,0.0019004624425262196,0.2025297284152257
186,0.24752729437979795,0.13924003525546397,1.777702037532949,0.13203087453901466,0.07596849323977069,0.09554333661580326,0.0031784649569029638,0.04908257193296705,0.1784710140534841,0.03808940916210948,0.31563416868732413,0.047992851896977155,0.06400881491564644
187,0.1773098471624812,0.13132146796152858,1.350196962574506,0.06117145921137695,0.1251665717775386,0.1153419792754881,0.1157633043727551,0.07276441069286525,0.10753581369025661,0.16450091807256453,0.04116443253972729,0.1666316600796229,0.029959450287804897
188,0.2296333318274859,0.16825656691307803,1.3647807989932146,0.19357341281913293,0.0499874588215171,0.1522039034031736,0.1084029689897142,0.08484390814937035,0.16792662519689927,0.07761182493525337,0.047886249103004964,0.0016999318295982644,0.11586371675233585
189,0.18087874927160447,0.15618806808744434,1.158083018033981,0.15632340614773052,0.14993741730526658,0.007283690252481621,0.11772984215466416,0.12140416318340477,0.03576505475577695,0.04441257564387043,0.14654438192230404,0.1388315609531525,0.08176790768134838
190,0.22894064989956453,0.12133199589920403,1.886894287058097,0.06600595036226567,0.13498616232721017,0.16565811070456948,0.1687639185117259,0.0046000991375647155,0.10440176328875429,0.15207839198260376,0.09470341553855859,0.07013871297497978,0.03866347517176752
191,0.16798434341273596,0.18913297109137595,0.888181169276813,0.1556676325536023,0.14342531618781496,0.042827465081187246,0.13112582129901992,0.13553531811501782,0.12221242319161497,0.015082213154133679,0.000717220471796154,0.09275731401456648,0.1606492759312466
192,0.17865986922714622,0.14464758069240372,1.2351390073164819,0.050132389677512025,0.01095022687074445,0.16365133331589252,0.10906229507060905,0.13898140727801978,0.05282089504727077,0.10046472303937036,0.17815897914595286,0.18216730250667543,0.013610448047952776
193,0.22392533945743961,0.16194822784396135,1.3826970658375701,0.13673943653353152,0.02390880587057788,0.05144144633360394,0.17015278759616617,0.08484991874329928,0.07362552783020093,0.08834213998719972,0.14453195190532506,0.05524701111742468,0.1711609740826709
194,0.25141963695293795,0.14744834254729325,1.7051370846864318,0.07988224602336394,0.15070401605937395,0.18015070701388247,0.057404496331939316,0.046613321003696036,0.13723123963982364,0.06481572849884387,0.1513572635838388,0.00392362326109278,0.12791735858414524
195,0.1969528196789147,0.12171147571983479,1.618194328136128,0.07983999420226767,0.1565292774150159,0.08110374342999448,0.15357378547783293,0.036727157206107044,0.11237586138132609,0.17800756994761419,0.08090329634470228,0.11065998007615058,0.010279334518988834
196,0.21347003057696926,0.17276632427580527,1.235599770220175,0.15752286472062302,0.0580844256355803,0.14308533537382273,0.035587330701572197,0.12999672896884046,0.025709412074691886,0.14313336904639473,0.05576199950200673,0.13531454191336023,0.11580399206310785
